case_id,case_date,court,text,problem_type,favours
6e357122-a164-40eb-a3ae-7c1ad14ad049,28-07-2022,Calcutta High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
0de43279-5b0f-453d-9165-bb3ed41509c9,23-08-2017,Bombay High Court,Power of attorney given by Party A was misused by Party B to sell the land Dispute went to court.,Power of Attorney Misuse,Party A
8944c3d1-790c-488c-bf66-ec429770a373,02-01-2021,Calcutta High Court,Party B failed to repay the mortgage leading to bank claiming land Case is pending investigation.,Mortgage Default,Party A
04a760cb-f60d-4fa5-8fbf-16122a2d7999,12-08-2015,Delhi High Court,Party A sold the land without having the original property documents,Fraudulent Sale,Party B
5f6597b6-7fe8-487e-a555-349ef268c0c6,29-11-2023,Punjab and Haryana High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
d8e289f3-ba0c-488f-80eb-c2ffcf256279,12-09-2008,Kerala High Court,The ownership of the land is challenged by Party B due to missing title documents,Ownership Dispute,Party B
86f44f27-063c-44f6-9f73-adac425142a8,22-04-2004,Punjab and Haryana High Court,Party A bought land but the developer did not build promised facilities,Fraud by Developer,Party A
4569ed09-c3ab-4463-9a57-009898808f55,13-08-2023,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
42353fa8-7b7b-4390-92a0-8578dae45a74,17-03-2021,Madras High Court,Party B illegally constructed a building on Party A's farmland Case is pending investigation.,Illegal Encroachment,Party A
d1045d50-ee73-44c9-aadd-98b84851a8ce,29-11-2021,Bombay High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
6322bad0-028d-4a73-980c-cde49113a8ba,28-08-2024,Karnataka High Court,Party A sold the land without having the original property documents Dispute went to court.,Fraudulent Sale,Party B
7ea1f02d-13d2-4d45-8a91-0f5c6c565e3d,04-10-2024,Madras High Court,The title deed has errors in names which Party A is trying to correct Third-party buyers are involved.,Title Defect,Party A
e49cfd5b-a99b-46d0-96ee-facbc2278824,12-07-2018,Gujarat High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
26118f4c-a5ca-4516-bd82-b40fae5ecf81,12-02-2014,Bombay High Court,Party A is operating a commercial shop in a residential land zone Additional evidence was submitted.,Zoning Law Violation,Party B
5eb6bd3d-8d41-4f2b-add7-eade63db1399,22-10-2012,Gujarat High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
999ed70d-de3d-40fa-9621-724e777683cc,16-05-2004,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
274c050c-10ab-48b0-a187-652a6db44511,15-11-2022,Delhi High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Dispute went to court.,Boundary Dispute,Party B
63201261-4901-4253-a7a7-604a9e2ce43a,05-08-2019,Bombay High Court,Party B registered the sale deed without paying full stamp duty Case is pending investigation.,Stamp Duty Fraud,Party A
874873cf-4f89-4157-9824-a90783d204ac,14-12-2008,Madras High Court,Government acquired Party A's land without fair compensation Local authorities intervened.,Land Acquisition Issue,Party A
5bbdc4e7-75b2-4142-b252-481b604b2ef9,15-06-2018,Gujarat High Court,The ownership of the land is challenged by Party B due to missing title documents Local authorities intervened.,Ownership Dispute,Party B
d9f1c1b3-a550-4639-8aef-79ab158a2f97,07-10-2022,Punjab and Haryana High Court,Party B claims adverse possession after staying 15 years without objection Local authorities intervened.,Adverse Possession,Party B
72cb5eb1-703e-406e-bc41-9e097bee74ac,28-12-2014,Punjab and Haryana High Court,Party B registered the sale deed without paying full stamp duty,Stamp Duty Fraud,Party A
93617cf4-1991-48fc-84ea-8b5c81f288d8,20-05-2007,Punjab and Haryana High Court,Family members are contesting Party A's inherited property rights Survey reports were inconclusive.,Inheritance Dispute,Party B
9704d1fa-8095-45cc-b67f-7a4dc0a98d64,21-08-2009,Calcutta High Court,Party B illegally constructed a building on Party A's farmland Additional evidence was submitted.,Illegal Encroachment,Party A
3a1e0334-2d61-43e3-b38a-0d3e814dc336,22-04-2021,Karnataka High Court,Government acquired Party A's land without fair compensation Local authorities intervened.,Land Acquisition Issue,Party A
84189384-63a0-43e1-8992-3cea449ed6e3,12-07-2025,Kerala High Court,Party B failed to repay the mortgage leading to bank claiming land,Mortgage Default,Party A
1c91f081-1793-45c2-ab0d-da3f946d4ca8,02-09-2018,Calcutta High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
519146e6-8351-4e1d-bcfd-7a272612fa64,21-02-2015,Bombay High Court,Party A is blocking Party B's right of way through the property,Easement Issue,Party B
9194d19e-e692-4336-9bab-fe8e39e84c87,21-11-2018,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Case is pending investigation.,Boundary Dispute,Party B
cf5849bd-1608-4ea4-bd9e-83c4004e3f84,23-05-2007,Delhi High Court,Party A is operating a commercial shop in a residential land zone Dispute went to court.,Zoning Law Violation,Party B
97aac924-a56c-4f1c-9383-09d669060e65,24-09-2009,Gujarat High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
eb659dc8-c070-443f-a06a-d317bf2e6521,23-01-2017,Calcutta High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
f395f28b-c211-4c42-99c0-e1cfcca67bee,17-08-2002,Gujarat High Court,Family members are contesting Party A's inherited property rights Local authorities intervened.,Inheritance Dispute,Party B
0786a58b-71f0-4185-ae9e-dab2680e1ac3,17-10-2010,Madras High Court,Party A polluted the nearby farmland affecting Party B's crops Dispute went to court.,Environmental Dispute,Party B
3cabee62-a75b-42ed-84ca-1bdbca2854d2,31-12-2007,Delhi High Court,Party A sold the land without having the original property documents Additional evidence was submitted.,Fraudulent Sale,Party B
3714970e-8b46-42f2-8828-ec7df70ab327,27-03-2005,Calcutta High Court,Party A sold the land without having the original property documents Dispute went to court.,Fraudulent Sale,Party B
2e1cdd10-b04a-44d2-8cd3-9f42d36dc6c1,28-01-2023,Delhi High Court,Party A sold the land without having the original property documents Survey reports were inconclusive.,Fraudulent Sale,Party B
1a510696-6682-4fac-9009-766ab5f280aa,16-04-2002,Bombay High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
cd257bbe-bfdf-4f4c-b96d-d5a3266a8e0f,18-03-2015,Gujarat High Court,Family members are contesting Party A's inherited property rights Survey reports were inconclusive.,Inheritance Dispute,Party B
bb263a68-76da-4f81-9441-634319ba3001,30-05-2009,Punjab and Haryana High Court,Party B registered the sale deed without paying full stamp duty Dispute went to court.,Stamp Duty Fraud,Party A
5715dee4-4ade-4b0a-a7c7-9157f9ba1e38,28-09-2016,Madras High Court,Boundary pillars were moved by Party B to extend their property Survey reports were inconclusive.,Boundary Dispute,Party A
73cc0bfb-530a-4e4d-be42-3e6363e310cf,15-11-2016,Delhi High Court,Power of attorney given by Party A was misused by Party B to sell the land Additional evidence was submitted.,Power of Attorney Misuse,Party A
d52b8a43-1d38-4024-9356-2e82754d16f5,26-07-2022,Punjab and Haryana High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
ddda800f-48f1-4077-a310-0654bebd3e73,19-07-2013,Kerala High Court,Government acquired Party A's land without fair compensation Case is pending investigation.,Land Acquisition Issue,Party A
e2115e35-b4ef-4dab-aa12-c93418b095b9,20-01-2017,Calcutta High Court,Party A is blocking Party B's right of way through the property Local authorities intervened.,Easement Issue,Party B
bb0ce9d7-3f64-4e0a-9765-2135927e688a,13-02-2022,Punjab and Haryana High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
6797c40c-5746-4044-ae76-b04244ae5cae,01-06-2004,Gujarat High Court,Party B registered the sale deed without paying full stamp duty Third-party buyers are involved.,Stamp Duty Fraud,Party A
1cbae27c-7f3c-45a5-8f1d-718c7205cdac,28-11-2018,Bombay High Court,Family members are contesting Party A's inherited property rights Case is pending investigation.,Inheritance Dispute,Party B
1663ccd4-9971-4c65-ab0d-ea770a45e12a,14-04-2008,Punjab and Haryana High Court,Family members are contesting Party A's inherited property rights Survey reports were inconclusive.,Inheritance Dispute,Party B
6e877d58-14b7-4842-a673-db5f66898261,28-09-2011,Karnataka High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
3aefad40-30ed-44d9-98a1-ececa3003e0d,07-11-2002,Karnataka High Court,Party A is blocking Party B's right of way through the property Dispute went to court.,Easement Issue,Party B
757bb61d-2df8-43ee-92d5-a7a897a956f0,17-06-2011,Calcutta High Court,Party A's boundary wall is built beyond the survey limits causing conflicts,Boundary Dispute,Party B
d63d4dac-1c67-4504-964e-a12548fd5779,14-08-2004,Madras High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
c6a0ef20-00bc-48e6-9cf3-ec261712b75e,04-12-2006,Punjab and Haryana High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
418890fd-e7f3-4f30-86d3-d875cd2be63c,31-10-2007,Madras High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
ba7c0558-e758-4e6f-9942-adf12d5009e1,11-07-2010,Punjab and Haryana High Court,Party B registered the sale deed without paying full stamp duty Local authorities intervened.,Stamp Duty Fraud,Party A
5d0d4df8-975d-4b1e-9709-b24219daa668,25-09-2014,Madras High Court,Party B failed to repay the mortgage leading to bank claiming land Survey reports were inconclusive.,Mortgage Default,Party A
20682d2e-03c0-499b-8f34-60c8d5c798f2,27-06-2009,Madras High Court,Party A is operating a commercial shop in a residential land zone Dispute went to court.,Zoning Law Violation,Party B
54c7db9f-41b7-40c6-97c9-84cb4bf5c3ad,07-09-2009,Kerala High Court,Government acquired Party A's land without fair compensation,Land Acquisition Issue,Party A
c9d8f44e-5d5b-465c-a807-99eeb67e29f0,07-12-2015,Delhi High Court,The title deed has errors in names which Party A is trying to correct Local authorities intervened.,Title Defect,Party A
814f2c39-3275-4b2a-9c21-d24f435bf294,29-05-2021,Bombay High Court,Party B registered the sale deed without paying full stamp duty Additional evidence was submitted.,Stamp Duty Fraud,Party A
c64e69a4-39dd-4423-9218-f1170e3eac57,09-02-2004,Kerala High Court,Party B claims adverse possession after staying 15 years without objection Local authorities intervened.,Adverse Possession,Party B
f15c4b81-adec-4d8d-8185-f5b13db2ea5f,11-11-2019,Delhi High Court,Party A is blocking Party B's right of way through the property Case is pending investigation.,Easement Issue,Party B
2e80d086-81e0-43dd-97e9-47e23f04ad6f,04-06-2007,Punjab and Haryana High Court,Party A sold the land without having the original property documents Case is pending investigation.,Fraudulent Sale,Party B
6deffc03-61a6-40a1-b318-c907b4c58639,19-04-2011,Calcutta High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
e0ee810e-166c-4470-8e0b-21ee85301c17,29-03-2018,Punjab and Haryana High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
c5e99e53-53e3-4b58-88f0-5eb476be8c4a,01-12-2003,Punjab and Haryana High Court,Party B illegally constructed a building on Party A's farmland Additional evidence was submitted.,Illegal Encroachment,Party A
efc1a2a9-8f96-4faf-89bf-9193a0a86dc7,13-09-2006,Karnataka High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
ce887313-0e01-4c72-9927-8b1fc29c5157,29-11-2021,Madras High Court,Government acquired Party A's land without fair compensation Survey reports were inconclusive.,Land Acquisition Issue,Party A
5aa399cf-39e5-4828-8952-3a8f354048d7,18-04-2011,Bombay High Court,Government acquired Party A's land without fair compensation,Land Acquisition Issue,Party A
06f11d70-3f80-4d39-8ca2-fe3c31937b07,27-06-2015,Calcutta High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
7dc8eecb-5e8a-45a0-8420-bb4ba1fcea04,20-05-2012,Punjab and Haryana High Court,Party A is blocking Party B's right of way through the property,Easement Issue,Party B
2eef57fb-7754-4127-9b43-301643fcadd2,25-07-2025,Kerala High Court,Party B registered the sale deed without paying full stamp duty Local authorities intervened.,Stamp Duty Fraud,Party A
74df9044-8c23-4be9-8265-6f867b1c0da6,14-06-2001,Madras High Court,The ownership of the land is challenged by Party B due to missing title documents Local authorities intervened.,Ownership Dispute,Party B
